Item No,Item Description,Invoice Date,Qty Shipped,Net Price,Unit Cost,Bill To,Whse
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-17,10,41.99,29.82,Grayson HVAC Services,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-18,72,23.00,20.11,Westport Unified Schools,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-18,113,24.17,20.11,Walk-in,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-18,109,23.13,20.11,Orion Municipal Works,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-18,93,25.38,20.11,Brightwater Facilities,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-18,361,2.37,1.85,Brightwater Facilities,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-18,365,2.54,1.85,Brightwater Facilities,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-18,375,2.19,1.85,Walk-in,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-18,243,2.39,1.85,Tidewater Mechanical,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-18,168,2.79,1.85,Grayson HVAC Services,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-18,377,7.70,4.89,Walk-in,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-18,355,10.33,7.34,Brightwater Facilities,100812
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-18,8,764.48,541.70,Brightwater Facilities,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-18,142,3.81,2.40,Walk-in,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-18,27,12.13,8.76,Halloran Mechanical,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-18,11,144.23,89.80,Fairmont Health System,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-18,16,142.25,89.80,Fairmont Health System,100349
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-18,30,109.62,89.80,Orion Municipal Works,100812
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-12-18,4,1933.53,1537.75,Sable Creek Refining,100117
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-18,16,176.39,154.37,Fairmont Health System,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-19,97,29.29,20.11,Tidewater Mechanical,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-19,384,2.93,1.85,Walk-in,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-19,203,6.01,4.89,Northgate Property Group,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-19,137,6.08,4.89,Tidewater Mechanical,100649
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-19,25,130.81,100.08,Tidewater Mechanical,100047
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-19,11,144.89,100.08,Delta Ridge Industrial,100349
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-19,5,749.99,541.70,Northgate Property Group,100117
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-19,4,670.64,541.70,Northgate Property Group,100649
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-19,12,102.88,68.12,Delta Ridge Industrial,100349
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-19,25,97.97,68.12,Kestrel Construction LLC,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-19,99,2.80,2.40,Walk-in,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-19,94,16.75,12.14,Orion Municipal Works,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-19,95,14.65,12.14,Orion Municipal Works,100812
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-12-19,4,2485.15,1537.75,Tidewater Mechanical,100959
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-19,38,248.28,154.37,Kestrel Construction LLC,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-20,264,2.96,1.85,Tidewater Mechanical,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-20,380,2.56,1.85,Brightwater Facilities,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-20,263,6.04,4.89,Northgate Property Group,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-20,199,7.51,4.89,Westport Unified Schools,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-20,60,7.37,4.89,Grayson HVAC Services,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-20,139,7.07,4.89,Delta Ridge Industrial,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-20,331,9.16,7.34,Kestrel Construction LLC,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-20,330,11.84,7.34,Brightwater Facilities,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-20,116,16.37,12.14,Kestrel Construction LLC,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-20,79,15.22,12.14,Northgate Property Group,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-20,119,11.76,8.76,Ridgeline Plumbing Co.,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-20,59,11.47,8.76,Westport Unified Schools,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-20,21,116.19,89.80,Sable Creek Refining,100812
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-20,10,36.14,29.82,Halloran Mechanical,100571
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-20,33,240.68,154.37,Brightwater Facilities,100205
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-20,26,185.81,154.37,Sable Creek Refining,100812
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-20,32,181.49,154.37,Kestrel Construction LLC,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-21,86,31.39,20.11,Cortland Fire Protection,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-21,147,2.31,1.85,Fairmont Health System,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-21,152,5.63,4.89,Fairmont Health System,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-21,68,7.74,4.89,Grayson HVAC Services,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-21,125,6.34,4.89,Grayson HVAC Services,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-21,345,8.60,7.34,Walk-in,100571
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-21,8,705.82,541.70,Walk-in,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-21,34,104.14,68.12,Brightwater Facilities,100812
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-21,28,98.78,68.12,Sable Creek Refining,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-21,340,3.71,2.40,Brightwater Facilities,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-21,125,2.95,2.40,Grayson HVAC Services,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-21,102,14.82,12.14,Brightwater Facilities,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-21,100,18.76,12.14,Cortland Fire Protection,100571
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-21,47,10.81,8.76,Fairmont Health System,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-21,39,12.51,8.76,Halloran Mechanical,100571
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-21,103,12.69,8.76,Brightwater Facilities,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-21,28,108.96,89.80,Walk-in,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-21,21,119.40,89.80,Cortland Fire Protection,100959
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-21,6,34.10,29.82,Grayson HVAC Services,100571
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-12-21,6,2320.64,1537.75,Sable Creek Refining,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-22,22,29.91,20.11,Walk-in,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-22,89,31.48,20.11,Cortland Fire Protection,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-22,77,2.65,1.85,Ridgeline Plumbing Co.,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-22,240,2.73,1.85,Cortland Fire Protection,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-22,164,5.71,4.89,Tidewater Mechanical,100812
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-22,236,6.81,4.89,Northgate Property Group,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-22,79,9.16,7.34,Grayson HVAC Services,100205
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-22,5,99.55,68.12,Walk-in,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-22,356,3.37,2.40,Halloran Mechanical,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-22,22,16.35,12.14,Walk-in,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-22,70,17.84,12.14,Cortland Fire Protection,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-22,44,15.46,12.14,Ridgeline Plumbing Co.,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-22,43,14.59,12.14,Delta Ridge Industrial,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-22,39,14.93,12.14,Kestrel Construction LLC,100933
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-22,107,11.09,8.76,Halloran Mechanical,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-22,29,131.93,89.80,Northgate Property Group,100047
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-22,35,141.67,89.80,Northgate Property Group,100571
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-22,6,110.70,89.80,Halloran Mechanical,100649
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-22,23,37.99,29.82,Cortland Fire Protection,100205
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-22,1,1536.85,1253.53,Walk-in,100933
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-23,69,26.58,20.11,Tidewater Mechanical,100571
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-23,46,28.35,20.11,Delta Ridge Industrial,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-23,77,2.35,1.85,Kestrel Construction LLC,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-23,95,2.59,1.85,Delta Ridge Industrial,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-23,178,6.47,4.89,Westport Unified Schools,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-23,231,9.04,7.34,Westport Unified Schools,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-23,243,11.23,7.34,Northgate Property Group,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-23,304,11.79,7.34,Vance & Sons Plumbing,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-23,30,159.06,100.08,Northgate Property Group,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-23,25,85.82,68.12,Vance & Sons Plumbing,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-23,245,2.87,2.40,Northgate Property Group,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-23,24,13.79,8.76,Halloran Mechanical,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-23,14,138.20,89.80,Ridgeline Plumbing Co.,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-23,14,138.74,89.80,Delta Ridge Industrial,100349
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-12-23,8,37.14,29.82,Ridgeline Plumbing Co.,100047
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-23,25,189.70,154.37,Vance & Sons Plumbing,100349
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-23,17,238.91,154.37,Sable Creek Refining,100933
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-23,1,1637.54,1253.53,Kestrel Construction LLC,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-24,114,25.85,20.11,Walk-in,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-24,57,23.09,20.11,Sable Creek Refining,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-24,191,2.68,1.85,Sable Creek Refining,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-24,241,2.35,1.85,Sable Creek Refining,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-24,105,2.18,1.85,Delta Ridge Industrial,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-24,244,2.55,1.85,Sable Creek Refining,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-24,157,11.84,7.34,Delta Ridge Industrial,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-24,153,11.65,7.34,Ridgeline Plumbing Co.,100649
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-24,7,153.14,100.08,Halloran Mechanical,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-24,25,106.76,68.12,Vance & Sons Plumbing,100812
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-24,38,105.72,68.12,Walk-in,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-24,168,3.28,2.40,Fairmont Health System,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-24,314,3.69,2.40,Vance & Sons Plumbing,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-24,241,3.75,2.40,Westport Unified Schools,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-24,378,3.30,2.40,Halloran Mechanical,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-24,72,18.07,12.14,Sable Creek Refining,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-24,78,12.85,8.76,Cortland Fire Protection,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-24,79,13.16,8.76,Vance & Sons Plumbing,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-24,23,136.97,89.80,Westport Unified Schools,100571
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-12-25,7,439.78,293.97,Orion Municipal Works,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-25,101,2.26,1.85,Walk-in,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-25,276,2.59,1.85,Cortland Fire Protection,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-25,332,8.46,7.34,Orion Municipal Works,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-25,275,8.59,7.34,Orion Municipal Works,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-25,206,2.97,2.40,Northgate Property Group,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-25,204,2.78,2.40,Northgate Property Group,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-25,100,10.31,8.76,Vance & Sons Plumbing,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-25,32,10.59,8.76,Ridgeline Plumbing Co.,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-26,86,24.99,20.11,Vance & Sons Plumbing,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-26,119,31.93,20.11,Orion Municipal Works,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-26,66,29.18,20.11,Northgate Property Group,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-26,111,2.74,1.85,Halloran Mechanical,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-26,117,2.33,1.85,Grayson HVAC Services,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-26,66,10.74,7.34,Halloran Mechanical,100649
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-26,10,123.63,100.08,Halloran Mechanical,100047
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-26,5,148.53,100.08,Halloran Mechanical,100933
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-26,27,137.40,100.08,Northgate Property Group,100959
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-26,6,691.46,541.70,Orion Municipal Works,100047
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-12-26,4,627.31,541.70,Sable Creek Refining,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-26,80,16.23,12.14,Northgate Property Group,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-26,58,19.14,12.14,Delta Ridge Industrial,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-26,103,11.05,8.76,Brightwater Facilities,100117
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-26,58,10.97,8.76,Westport Unified Schools,100349
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-26,29,119.73,89.80,Brightwater Facilities,100649
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-26,27,191.96,154.37,Sable Creek Refining,100571
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-26,8,1732.95,1253.53,Ridgeline Plumbing Co.,100205
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-26,2,1505.02,1253.53,Halloran Mechanical,100959
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-12-27,3,442.32,293.97,Westport Unified Schools,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-12-27,84,31.17,20.11,Sable Creek Refining,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-27,219,2.78,1.85,Sable Creek Refining,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-12-27,285,2.83,1.85,Cortland Fire Protection,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-27,122,6.47,4.89,Grayson HVAC Services,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-27,122,7.39,4.89,Grayson HVAC Services,100649
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-12-27,13,125.14,100.08,Westport Unified Schools,100349
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-27,350,3.21,2.40,Brightwater Facilities,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-27,67,18.53,12.14,Sable Creek Refining,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-12-27,84,12.04,8.76,Sable Creek Refining,100571
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-27,11,224.61,154.37,Halloran Mechanical,100812
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2025-12-27,19,228.54,154.37,Fairmont Health System,100933
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-12-28,6,360.38,293.97,Cortland Fire Protection,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-12-28,161,7.69,4.89,Tidewater Mechanical,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-28,235,11.32,7.34,Cortland Fire Protection,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-12-28,369,11.51,7.34,Kestrel Construction LLC,100649
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-12-28,7,86.42,68.12,Ridgeline Plumbing Co.,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-28,243,3.64,2.40,Vance & Sons Plumbing,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-28,270,3.42,2.40,Tidewater Mechanical,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-28,365,3.29,2.40,Brightwater Facilities,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-12-28,291,3.70,2.40,Cortland Fire Protection,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-28,90,14.99,12.14,Northgate Property Group,100205
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-12-28,66,17.60,12.14,Tidewater Mechanical,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-28,29,111.07,89.80,Cortland Fire Protection,100649
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-12-28,8,140.20,89.80,Delta Ridge Industrial,100812
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-12-28,6,1823.00,1537.75,Northgate Property Group,100047
HRD551201,50 GAL HEAT PUMP WATER HEATER 240V,2025-12-28,1,1982.23,1253.53,Ridgeline Plumbing Co.,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-01-01,31,26.07,20.17,Grayson HVAC Services,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-01-01,245,2.19,1.86,Northgate Property Group,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2026-01-01,381,5.98,4.91,Kestrel Construction LLC,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-01-01,33,125.04,100.24,Kestrel Construction LLC,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2026-01-01,8,101.61,68.45,Delta Ridge Industrial,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-01-01,32,14.11,12.18,Delta Ridge Industrial,100117
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-01-01,77,11.52,8.80,Vance & Sons Plumbing,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2026-01-01,91,12.33,8.80,Northgate Property Group,100117
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-01-01,7,917.89,644.36,Kestrel Construction LLC,100649
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-01-01,15,103.17,90.16,Tidewater Mechanical,100812
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-01-01,16,114.20,90.16,Tidewater Mechanical,100959
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-01-01,14,213.56,154.77,Grayson HVAC Services,100047
HRD551200,3/4 IN THERMOSTATIC MIXING VALVE LEAD FREE,2026-01-01,16,243.34,154.77,Westport Unified Schools,100349
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2026-01-02,5,390.74,294.76,Westport Unified Schools,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-01-02,99,26.36,20.17,Brightwater Facilities,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-01-02,80,31.91,20.17,Cortland Fire Protection,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2026-01-02,78,31.92,20.17,Cortland Fire Protection,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-01-02,107,2.83,1.86,Fairmont Health System,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2026-01-02,394,3.00,1.86,Walk-in,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2026-01-02,258,8.68,7.36,Vance & Sons Plumbing,100959
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2026-01-02,17,124.36,100.24,Sable Creek Refining,100933
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2026-01-02,2,851.64,544.42,Grayson HVAC Services,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-01-02,241,2.74,2.40,Westport Unified Schools,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-01-02,259,3.79,2.40,Cortland Fire Protection,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-01-02,334,3.54,2.40,Walk-in,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2026-01-02,257,3.64,2.40,Cortland Fire Protection,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-01-02,116,16.07,12.18,Kestrel Construction LLC,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-01-02,34,18.71,12.18,Grayson HVAC Services,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2026-01-02,56,16.52,12.18,Sable Creek Refining,100959
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2026-01-02,8,916.39,644.36,Brightwater Facilities,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-01-02,34,138.02,90.16,Brightwater Facilities,100047
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2026-01-02,17,136.13,90.16,Sable Creek Refining,100349
